v;trim;geo;cod-ca;ca;cod-prv;prv;loc-num;loc-imp;loc-pm2;nav-num;nav-imp;nav-pm2
2007;4;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;9574;343834;3011,92;1293;761510;1257,91
2007;4;Provincia;13;Comunidad de Madrid;28;Madrid;9574;343834;3011,92;1293;761510;1257,91
2007;4;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;2870;122146;1199,86;515;259867;413,46
2007;4;Provincia;14;Región de Murcia;30;Murcia;2870;122146;1199,86;515;259867;413,46
2007;4;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;1460;134536;1566,87;458;479312;876,39
2007;4;Provincia;15;C. Foral de Navarra;31;Navarra;1460;134536;1566,87;458;479312;876,39
2007;4;Comunidad;16;País Vasco;98;PAÍS VASCO;6399;184202;2134,92;1081;711612;1093,84
2007;4;Provincia;16;País Vasco;1;Araba / Álava;694;163431;1747,54;192;313628;642,92
2007;4;Provincia;16;País Vasco;20;Gipuzkoa;2334;174185;2113,06;374;606260;1002,24
2007;4;Provincia;16;País Vasco;48;Bizkaia;3371;195045;2220,37;515;863595;1246,06
2007;4;Comunidad;17;La Rioja;98;LA RIOJA;1877;111298;1232,01;112;288271;580,18
2007;4;Provincia;17;La Rioja;26;La Rioja;1877;111298;1232,01;112;288271;580,18
2007;4;Comunidad;18;Ceuta;98;CEUTA;51;165631;1297,44;4;194207;852,70
2007;4;Provincia;18;Ceuta;51;Ceuta;51;165631;1297,44;4;194207;852,70
2007;4;Comunidad;19;Melilla;98;MELILLA;109;127188;1254,40;23;210786;669,13
2007;4;Provincia;19;Melilla;52;Melilla;109;127188;1254,40;23;210786;669,13
2008;1;Nacional;99;ESPAÑA;99;ESPAÑA;71266;208601;1881,43;14334;530039;784,30
2008;1;Comunidad;1;Andalucía;98;ANDALUCÍA;11968;155607;1489,15;2784;263637;621,91
2008;1;Provincia;1;Andalucía;4;Almería;918;150184;1346,64;213;258315;576,99
2008;1;Provincia;1;Andalucía;11;Cádiz;1695;155045;1682,70;438;340107;656,64
2008;1;Provincia;1;Andalucía;14;Córdoba;1166;134922;1173,15;296;138029;489,83
2008;1;Provincia;1;Andalucía;18;Granada;1671;120604;1209,84;199;446116;497,99
2008;1;Provincia;1;Andalucía;21;Huelva;601;173453;1472,74;146;144102;411,53
2008;1;Provincia;1;Andalucía;23;Jaén;892;146473;1005,11;179;215846;383,39
2008;1;Provincia;1;Andalucía;29;Málaga;2449;207420;1959,40;299;338631;701,65
2008;1;Provincia;1;Andalucía;41;Sevilla;2576;139653;1476,12;1014;238466;716,07
2008;1;Comunidad;2;Aragón;98;ARAGÓN;1803;210036;1642,13;880;405442;710,08
2008;1;Provincia;2;Aragón;22;Huesca;465;108539;1147,94;130;423215;798,77
2008;1;Provincia;2;Aragón;44;Teruel;142;115973;875,70;37;735575;324,68
2008;1;Provincia;2;Aragón;50;Zaragoza;1196;253708;1890,26;713;387326;713,66
2008;1;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;1616;181433;1296,22;205;384904;575,36
2008;1;Provincia;3;Principado de Asturias;33;Asturias;1616;181433;1296,22;205;384904;575,36
2008;1;Comunidad;4;Illes Balears;98;ILLES BALEARS;1627;236498;2009,03;154;357766;921,30
2008;1;Provincia;4;Illes Balears;7;Illes Balears;1627;236498;2009,03;154;357766;921,30
2008;1;Comunidad;5;Canarias;98;CANARIAS;2645;211039;2016,93;266;746704;1097,54
2008;1;Provincia;5;Canarias;35;Las Palmas;1149;232430;2197,27;206;635173;1213,53
2008;1;Provincia;5;Canarias;38;Santa Cruz de Tenerife;1496;195064;1882,25;60;940025;896,49
2008;1;Comunidad;6;Cantabria;98;CANTABRIA;977;145869;1748,99;152;324750;726,13
2008;1;Provincia;6;Cantabria;39;Cantabria;977;145869;1748,99;152;324750;726,13
2008;1;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;3321;145995;1413,83;883;300262;575,54
2008;1;Provincia;7;Castilla y León;5;Ávila;215;73533;952,77;148;451615;639,08
2008;1;Provincia;7;Castilla y León;9;Burgos;510;155790;1564,67;242;347880;671,53
2008;1;Provincia;7;Castilla y León;24;León;567;118700;1033,87;83;208131;370,73
2008;1;Provincia;7;Castilla y León;34;Palencia;170;117429;1239,48;19;209516;379,37
2008;1;Provincia;7;Castilla y León;37;Salamanca;421;196237;1536,92;53;448975;550,69
2008;1;Provincia;7;Castilla y León;40;Segovia;166;175532;1774,27;71;109722;361,36
2008;1;Provincia;7;Castilla y León;42;Soria;150;146379;1248,97;56;466149;410,27
2008;1;Provincia;7;Castilla y León;47;Valladolid;940;135877;1604,18;180;208178;584,41
2008;1;Provincia;7;Castilla y León;49;Zamora;182;217882;1414,46;31;152043;411,07
2008;1;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;2090;170635;1323,72;1096;262559;477,96
2008;1;Provincia;8;Castilla-La Mancha;2;Albacete;522;163101;1030,35;332;128714;383,93
2008;1;Provincia;8;Castilla-La Mancha;13;Ciudad Real;625;176127;1348,37;157;170250;321,12
2008;1;Provincia;8;Castilla-La Mancha;16;Cuenca;220;182895;1068,73;41;224930;412,12
2008;1;Provincia;8;Castilla-La Mancha;19;Guadalajara;205;200442;1964,33;42;204442;682,36
2008;1;Provincia;8;Castilla-La Mancha;45;Toledo;518;156412;1415,00;524;399334;583,90
2008;1;Comunidad;9;Cataluña;98;CATALUÑA;10731;238753;2132,62;1987;1179283;1108,86
2008;1;Provincia;9;Cataluña;8;Barcelona;7413;268984;2418,05;1355;1543904;1363,79
2008;1;Provincia;9;Cataluña;17;Girona;1219;190474;1713,06;284;820958;787,43
2008;1;Provincia;9;Cataluña;25;Lleida;901;176761;1270,53;172;409877;583,19
2008;1;Provincia;9;Cataluña;43;Tarragona;1198;150846;1456,40;176;507294;734,39
2008;1;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;9237;164894;1519,09;2052;540345;712,44
2008;1;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;3534;150502;1405,50;444;388868;648,76
2008;1;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;1041;151862;1286,80;635;567474;772,57
2008;1;Provincia;10;Comunitat Valenciana;46;Valencia / València;4662;178690;1656,79;973;594172;704,17
2008;1;Comunidad;11;Extremadura;98;EXTREMADURA;849;154374;1023,60;367;141016;297,87
2008;1;Provincia;11;Extremadura;6;Badajoz;503;201896;1217,23;168;146893;326,24
2008;1;Provincia;11;Extremadura;10;Cáceres;346;93204;774,37;199;135616;271,80
2008;1;Comunidad;12;Galicia;98;GALICIA;3259;158581;1383,72;210;578833;574,78
2008;1;Provincia;12;Galicia;15;A Coruña;1196;155918;1312,90;100;685194;527,94
2008;1;Provincia;12;Galicia;27;Lugo;493;116083;941,67;41;389463;324,99
2008;1;Provincia;12;Galicia;32;Ourense;440;137358;1035,27;10;239066;209,40
2008;1;Provincia;12;Galicia;36;Pontevedra;1130;186753;1760,49;59;564159;736,19
2008;1;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;9472;385670;3151,41;1249;922490;1228,34
2008;1;Provincia;13;Comunidad de Madrid;28;Madrid;9472;385670;3151,41;1249;922490;1228,34
2008;1;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;2840;135566;1252,51;487;260276;427,20
2008;1;Provincia;14;Región de Murcia;30;Murcia;2840;135566;1252,51;487;260276;427,20
2008;1;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;1364;154363;1571,19;381;467583;848,66
2008;1;Provincia;15;C. Foral de Navarra;31;Navarra;1364;154363;1571,19;381;467583;848,66
2008;1;Comunidad;16;País Vasco;98;PAÍS VASCO;5565;199127;2235,11;1016;635865;1134,77
2008;1;Provincia;16;País Vasco;1;Araba / Álava;678;149605;1755,57;178;261095;656,58
2008;1;Provincia;16;País Vasco;20;Gipuzkoa;2001;179177;2104,06;356;610603;1101,07
2008;1;Provincia;16;País Vasco;48;Bizkaia;2886;223639;2427,53;482;725589;1250,32
2008;1;Comunidad;17;La Rioja;98;LA RIOJA;1745;110208;1267,29;134;281420;564,47
2008;1;Provincia;17;La Rioja;26;La Rioja;1745;110208;1267,29;134;281420;564,47
2008;1;Comunidad;18;Ceuta;98;CEUTA;36;160102;1296,76;5;204604;655,20
2008;1;Provincia;18;Ceuta;51;Ceuta;36;160102;1296,76;5;204604;655,20
2008;1;Comunidad;19;Melilla;98;MELILLA;121;130789;1180,05;26;203549;647,15
2008;1;Provincia;19;Melilla;52;Melilla;121;130789;1180,05;26;203549;647,15
2008;2;Nacional;99;ESPAÑA;99;ESPAÑA;66013;213544;1898,11;13639;512035;774,22
2008;2;Comunidad;1;Andalucía;98;ANDALUCÍA;11379;163147;1505,18;2781;247390;612,56
2008;2;Provincia;1;Andalucía;4;Almería;978;164944;1400,68;232;264149;577,03
2008;2;Provincia;1;Andalucía;11;Cádiz;1498;168177;1671,49;412;332079;626,07
2008;2;Provincia;1;Andalucía;14;Córdoba;1043;125920;1200,24;314;138396;503,71
2008;2;Provincia;1;Andalucía;18;Granada;1622;125228;1171,76;178;260048;501,87
2008;2;Provincia;1;Andalucía;21;Huelva;579;170825;1500,13;125;149509;428,67
2008;2;Provincia;1;Andalucía;23;Jaén;878;136319;1012,34;196;178833;339,97
2008;2;Provincia;1;Andalucía;29;Málaga;2317;225304;1999,33;288;373528;726,29
2008;2;Provincia;1;Andalucía;41;Sevilla;2464;150749;1522,01;1036;224396;701,41
2008;2;Comunidad;2;Aragón;98;ARAGÓN;1678;206947;1645,14;812;382488;733,54
2008;2;Provincia;2;Aragón;22;Huesca;450;104522;1162,33;119;526381;792,52
2008;2;Provincia;2;Aragón;44;Teruel;137;123686;908,12;24;1214255;338,55
2008;2;Provincia;2;Aragón;50;Zaragoza;1091;254508;1910,97;669;338253;736,22
2008;2;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;1503;160986;1302,50;163;375140;594,90
2008;2;Provincia;3;Principado de Asturias;33;Asturias;1503;160986;1302,50;163;375140;594,90
2008;2;Comunidad;4;Illes Balears;98;ILLES BALEARS;1457;225923;2107,63;130;395468;875,66
2008;2;Provincia;4;Illes Balears;7;Illes Balears;1457;225923;2107,63;130;395468;875,66
2008;2;Comunidad;5;Canarias;98;CANARIAS;2508;219194;2082,30;277;776349;1190,14
2008;2;Provincia;5;Canarias;35;Las Palmas;1196;244653;2317,15;221;683055;1200,67
2008;2;Provincia;5;Canarias;38;Santa Cruz de Tenerife;1312;195411;1862,90;56;960767;1169,33
2008;2;Comunidad;6;Cantabria;98;CANTABRIA;957;145854;1722,64;133;334980;852,97
2008;2;Provincia;6;Cantabria;39;Cantabria;957;145854;1722,64;133;334980;852,97
2008;2;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;3099;145787;1479,58;824;295743;570,39
2008;2;Provincia;7;Castilla y León;5;Ávila;193;93000;1045,08;150;464314;654,87
2008;2;Provincia;7;Castilla y León;9;Burgos;465;154778;1599,59;204;316448;632,92
2008;2;Provincia;7;Castilla y León;24;León;557;117192;1185,29;68;204241;317,88
2008;2;Provincia;7;Castilla y León;34;Palencia;187;114241;1204,63;20;188284;354,41
2008;2;Provincia;7;Castilla y León;37;Salamanca;442;169089;1649,42;45;464069;557,59
2008;2;Provincia;7;Castilla y León;40;Segovia;162;179500;1755,08;57;106680;368,89
2008;2;Provincia;7;Castilla y León;42;Soria;162;153922;1329,22;56;403362;419,75
2008;2;Provincia;7;Castilla y León;47;Valladolid;754;157530;1749,82;196;235432;602,66
2008;2;Provincia;7;Castilla y León;49;Zamora;177;153035;1179,83;28;224072;427,31
2008;2;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;2028;174252;1288,92;1037;240917;469,20
2008;2;Provincia;8;Castilla-La Mancha;2;Albacete;502;160927;1092,53;332;130654;381,00
2008;2;Provincia;8;Castilla-La Mancha;13;Ciudad Real;610;173887;1265,04;148;168155;336,46
2008;2;Provincia;8;Castilla-La Mancha;16;Cuenca;224;195473;1074,57;67;237158;317,01
2008;2;Provincia;8;Castilla-La Mancha;19;Guadalajara;213;219133;1920,55;62;167870;671,58
2008;2;Provincia;8;Castilla-La Mancha;45;Toledo;479;161373;1306,88;428;388917;583,60
2008;2;Comunidad;9;Cataluña;98;CATALUÑA;9587;242593;2144,93;1822;1155758;1024,83
2008;2;Provincia;9;Cataluña;8;Barcelona;6649;274288;2428,45;1251;1475151;1240,59
2008;2;Provincia;9;Cataluña;17;Girona;1110;195088;1731,97;226;926133;757,85
2008;2;Provincia;9;Cataluña;25;Lleida;756;164791;1276,96;172;430107;552,44
2008;2;Provincia;9;Cataluña;43;Tarragona;1072;155023;1461,14;173;567772;743,34
2008;2;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;8531;173025;1518,29;1832;496975;725,48
2008;2;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;3246;152920;1399,37;410;392852;653,10
2008;2;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;1039;157069;1306,91;516;387545;767,68
2008;2;Provincia;10;Comunitat Valenciana;46;Valencia / València;4246;192317;1661,02;906;607906;736,46
2008;2;Comunidad;11;Extremadura;98;EXTREMADURA;892;156563;1054,60;446;134966;297,05
2008;2;Provincia;11;Extremadura;6;Badajoz;546;204696;1290,14;209;142918;329,20
2008;2;Provincia;11;Extremadura;10;Cáceres;346;88649;722,25;237;128064;269,14
2008;2;Comunidad;12;Galicia;98;GALICIA;3122;160134;1379,26;218;556067;580,46
2008;2;Provincia;12;Galicia;15;A Coruña;1186;156868;1340,95;99;684253;548,44
2008;2;Provincia;12;Galicia;27;Lugo;446;111411;917,19;44;282891;302,66
2008;2;Provincia;12;Galicia;32;Ourense;452;130952;1000,97;14;203253;201,04
2008;2;Provincia;12;Galicia;36;Pontevedra;1038;194391;1746,44;61;576069;778,53
2008;2;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;8653;403767;3219,45;1337;920633;1239,18
2008;2;Provincia;13;Comunidad de Madrid;28;Madrid;8653;403767;3219,45;1337;920633;1239,18
2008;2;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;2616;136272;1271,10;422;276152;444,48
2008;2;Provincia;14;Región de Murcia;30;Murcia;2616;136272;1271,10;422;276152;444,48
2008;2;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;1237;168552;1578,92;372;485027;838,05
2008;2;Provincia;15;C. Foral de Navarra;31;Navarra;1237;168552;1578,92;372;485027;838,05
2008;2;Comunidad;16;País Vasco;98;PAÍS VASCO;4880;204926;2285,79;878;624509;1115,67
2008;2;Provincia;16;País Vasco;1;Araba / Álava;616;146637;1787,41;161;222878;711,31
2008;2;Provincia;16;País Vasco;20;Gipuzkoa;1801;188963;2155,79;299;598730;1022,74
2008;2;Provincia;16;País Vasco;48;Bizkaia;2463;229438;2490,54;418;705967;1244,93
2008;2;Comunidad;17;La Rioja;98;LA RIOJA;1763;110249;1315,46;131;294184;540,62
2008;2;Provincia;17;La Rioja;26;La Rioja;1763;110249;1315,46;131;294184;540,62
2008;2;Comunidad;18;Ceuta;98;CEUTA;44;157653;1462,63;7;212783;676,24
2008;2;Provincia;18;Ceuta;51;Ceuta;44;157653;1462,63;7;212783;676,24
2008;2;Comunidad;19;Melilla;98;MELILLA;79;117922;1165,33;17;188834;571,88
2008;2;Provincia;19;Melilla;52;Melilla;79;117922;1165,33;17;188834;571,88
2008;3;Nacional;99;ESPAÑA;99;ESPAÑA;60775;230138;1921,54;12444;519490;771,06
2008;3;Comunidad;1;Andalucía;98;ANDALUCÍA;10528;174580;1520,13;2656;237518;603,72
2008;3;Provincia;1;Andalucía;4;Almería;977;175548;1456,77;242;267455;587,62
2008;3;Provincia;1;Andalucía;11;Cádiz;1296;182264;1733,46;381;272930;598,43
2008;3;Provincia;1;Andalucía;14;Córdoba;959;130659;1239,89;300;138105;498,84
2008;3;Provincia;1;Andalucía;18;Granada;1469;121264;1113,81;148;291060;484,98
2008;3;Provincia;1;Andalucía;21;Huelva;527;187514;1564,29;122;137225;439,81
2008;3;Provincia;1;Andalucía;23;Jaén;825;145166;1060,07;191;205184;335,36
2008;3;Provincia;1;Andalucía;29;Málaga;2077;239418;2049,91;251;368709;751,97
2008;3;Provincia;1;Andalucía;41;Sevilla;2398;173796;1503,75;1021;226306;691,18
2008;3;Comunidad;2;Aragón;98;ARAGÓN;1600;203738;1711,01;789;356557;733,51
2008;3;Provincia;2;Aragón;22;Huesca;392;127661;1322,32;104;564718;853,85
2008;3;Provincia;2;Aragón;44;Teruel;130;131683;933,25;19;794133;358,64
2008;3;Provincia;2;Aragón;50;Zaragoza;1078;239338;1940,93;666;320840;727,34
2008;3;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;1369;177651;1346,72;176;364040;620,62
2008;3;Provincia;3;Principado de Asturias;33;Asturias;1369;177651;1346,72;176;364040;620,62
2008;3;Comunidad;4;Illes Balears;98;ILLES BALEARS;1389;234561;2228,47;120;358985;810,37
2008;3;Provincia;4;Illes Balears;7;Illes Balears;1389;234561;2228,47;120;358985;810,37
2008;3;Comunidad;5;Canarias;98;CANARIAS;2445;226594;2102,13;286;737663;1179,23
2008;3;Provincia;5;Canarias;35;Las Palmas;1208;243627;2339,82;216;662172;1183,90
2008;3;Provincia;5;Canarias;38;Santa Cruz de Tenerife;1237;210880;1882,85;70;846264;1172,52
2008;3;Comunidad;6;Cantabria;98;CANTABRIA;886;156760;1744,98;110;351670;988,50
2008;3;Provincia;6;Cantabria;39;Cantabria;886;156760;1744,98;110;351670;988,50
2008;3;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;2779;154737;1459,11;744;301957;591,91
2008;3;Provincia;7;Castilla y León;5;Ávila;183;111625;1177,32;153;267563;703,05
2008;3;Provincia;7;Castilla y León;9;Burgos;436;146245;1560,16;183;290412;636,18
2008;3;Provincia;7;Castilla y León;24;León;511;141662;1209,07;73;233051;442,59
2008;3;Provincia;7;Castilla y León;34;Palencia;209;96018;1058,04;19;230848;355,87
2008;3;Provincia;7;Castilla y León;37;Salamanca;402;167474;1628,38;36;260740;522,25
2008;3;Provincia;7;Castilla y León;40;Segovia;157;223921;1836,74;44;121806;382,09
2008;3;Provincia;7;Castilla y León;42;Soria;187;121663;1153,51;46;485014;439,97
2008;3;Provincia;7;Castilla y León;47;Valladolid;544;200164;1876,04;167;336484;638,24
2008;3;Provincia;7;Castilla y León;49;Zamora;150;132588;994,63;23;248794;353,88
2008;3;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1934;181338;1265,84;900;334610;462,44
2008;3;Provincia;8;Castilla-La Mancha;2;Albacete;466;161561;1061,42;248;147385;385,95
2008;3;Provincia;8;Castilla-La Mancha;13;Ciudad Real;546;206995;1341,97;154;182701;362,28
2008;3;Provincia;8;Castilla-La Mancha;16;Cuenca;222;192702;1074,22;77;231098;318,92
2008;3;Provincia;8;Castilla-La Mancha;19;Guadalajara;197;224755;1908,39;73;1182471;620,10
2008;3;Provincia;8;Castilla-La Mancha;45;Toledo;503;153950;1184,80;348;339382;550,79
2008;3;Comunidad;9;Cataluña;98;CATALUÑA;8883;276908;2165,51;1630;1240033;985,69
2008;3;Provincia;9;Cataluña;8;Barcelona;6116;329135;2468,07;1099;1668985;1181,76
2008;3;Provincia;9;Cataluña;17;Girona;1033;174543;1754,62;216;782052;756,67
2008;3;Provincia;9;Cataluña;25;Lleida;691;169275;1238,65;152;399818;529,43
2008;3;Provincia;9;Cataluña;43;Tarragona;1043;154961;1472,47;163;574437;769,50
2008;3;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;7362;202021;1496,56;1500;475664;725,79
2008;3;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;2769;194633;1408,10;359;363036;656,24
2008;3;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;1101;173380;1379,07;355;387446;786,02
2008;3;Provincia;10;Comunitat Valenciana;46;Valencia / València;3492;215899;1598,92;786;571344;731,69
2008;3;Comunidad;11;Extremadura;98;EXTREMADURA;853;162985;1122,29;435;140590;303,34
2008;3;Provincia;11;Extremadura;6;Badajoz;514;212415;1348,75;214;143659;325,36
2008;3;Provincia;11;Extremadura;10;Cáceres;339;92345;798,65;221;137566;281,63
2008;3;Comunidad;12;Galicia;98;GALICIA;3031;167792;1381,84;224;612350;588,39
2008;3;Provincia;12;Galicia;15;A Coruña;1188;159535;1290,93;114;776629;551,44
2008;3;Provincia;12;Galicia;27;Lugo;404;125418;975,43;35;236855;294,12
2008;3;Provincia;12;Galicia;32;Ourense;442;130656;965,22;13;219066;204,63
2008;3;Provincia;12;Galicia;36;Pontevedra;997;206884;1790,90;62;548896;809,13
2008;3;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;7978;430318;3310,66;1253;903070;1248,41
2008;3;Provincia;13;Comunidad de Madrid;28;Madrid;7978;430318;3310,66;1253;903070;1248,41
2008;3;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;2333;137059;1252,73;340;308209;454,97
2008;3;Provincia;14;Región de Murcia;30;Murcia;2333;137059;1252,73;340;308209;454,97
2008;3;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;1165;175518;1544,75;334;421379;813,10
2008;3;Provincia;15;C. Foral de Navarra;31;Navarra;1165;175518;1544,75;334;421379;813,10
2008;3;Comunidad;16;País Vasco;98;PAÍS VASCO;4438;212096;2337,49;807;684075;1161,64
2008;3;Provincia;16;País Vasco;1;Araba / Álava;592;144555;1748,21;144;276455;734,30
2008;3;Provincia;16;País Vasco;20;Gipuzkoa;1600;199581;2179,52;306;592535;1095,57
2008;3;Provincia;16;País Vasco;48;Bizkaia;2246;236861;2588,61;357;826936;1283,85
2008;3;Comunidad;17;La Rioja;98;LA RIOJA;1709;104700;1397,27;116;268699;510,29
2008;3;Provincia;17;La Rioja;26;La Rioja;1709;104700;1397,27;116;268699;510,29
2008;3;Comunidad;18;Ceuta;98;CEUTA;40;193314;1456,49;9;207201;919,57
2008;3;Provincia;18;Ceuta;51;Ceuta;40;193314;1456,49;9;207201;919,57
2008;3;Comunidad;19;Melilla;98;MELILLA;53;164134;1210,21;15;185151;696,68
2008;3;Provincia;19;Melilla;52;Melilla;53;164134;1210,21;15;185151;696,68
2008;4;Nacional;99;ESPAÑA;99;ESPAÑA;57048;233394;1909,34;11281;611623;753,06
2008;4;Comunidad;1;Andalucía;98;ANDALUCÍA;9718;178456;1523,69;2459;228534;582,80
2008;4;Provincia;1;Andalucía;4;Almería;927;189381;1476,80;211;273234;589,70
2008;4;Provincia;1;Andalucía;11;Cádiz;1172;196534;1780,92;349;259347;575,35
2008;4;Provincia;1;Andalucía;14;Córdoba;915;138449;1273,18;291;133733;484,66
2008;4;Provincia;1;Andalucía;18;Granada;1485;115790;1110,32;126;255741;499,80
2008;4;Provincia;1;Andalucía;21;Huelva;494;196437;1563,71;123;154514;461,78
2008;4;Provincia;1;Andalucía;23;Jaén;806;140056;1017,61;160;214946;335,16
2008;4;Provincia;1;Andalucía;29;Málaga;1805;234350;2047,09;224;350380;774,54
2008;4;Provincia;1;Andalucía;41;Sevilla;2114;189614;1561,59;975;213697;634,03
2008;4;Comunidad;2;Aragón;98;ARAGÓN;1526;223868;1781,10;640;371740;711,06
2008;4;Provincia;2;Aragón;22;Huesca;335;127666;1368,31;45;481954;454,35
2008;4;Provincia;2;Aragón;44;Teruel;139;126364;896,74;18;265673;370,77
2008;4;Provincia;2;Aragón;50;Zaragoza;1052;269522;2032,85;577;367491;731,34
2008;4;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;1160;176098;1320,73;186;345333;650,28
2008;4;Provincia;3;Principado de Asturias;33;Asturias;1160;176098;1320,73;186;345333;650,28
2008;4;Comunidad;4;Illes Balears;98;ILLES BALEARS;1298;260390;2130,39;86;413099;813,83
2008;4;Provincia;4;Illes Balears;7;Illes Balears;1298;260390;2130,39;86;413099;813,83
2008;4;Comunidad;5;Canarias;98;CANARIAS;2335;243036;2152,18;245;700354;1094,33
2008;4;Provincia;5;Canarias;35;Las Palmas;1181;251911;2337,65;177;613231;1075,95
2008;4;Provincia;5;Canarias;38;Santa Cruz de Tenerife;1154;233651;1956,05;68;828823;1121,45
2008;4;Comunidad;6;Cantabria;98;CANTABRIA;811;158680;1819,16;92;343608;993,84
2008;4;Provincia;6;Cantabria;39;Cantabria;811;158680;1819,16;92;343608;993,84
2008;4;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;2735;162896;1508,88;552;324198;585,61
2008;4;Provincia;7;Castilla y León;5;Ávila;145;167692;1563,67;32;138713;530,65
2008;4;Provincia;7;Castilla y León;9;Burgos;497;146884;1573,55;135;279317;601,94
2008;4;Provincia;7;Castilla y León;24;León;507;136643;1178,22;73;315010;535,78
2008;4;Provincia;7;Castilla y León;34;Palencia;214;112974;1142,22;18;201821;340,82
2008;4;Provincia;7;Castilla y León;37;Salamanca;381;158318;1681,04;43;286619;724,36
2008;4;Provincia;7;Castilla y León;40;Segovia;125;243601;1688,12;32;127599;348,41
2008;4;Provincia;7;Castilla y León;42;Soria;170;120438;1169,01;50;161812;375,37
2008;4;Provincia;7;Castilla y León;47;Valladolid;542;227429;1980,00;153;368916;626,05
2008;4;Provincia;7;Castilla y León;49;Zamora;154;141653;1036,01;16;1257360;385,55
2008;4;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1881;178637;1222,21;859;350436;467,67
