ano,trim,geo,cod-ca,ca,cod-prv,prv,viv-num,viv-imp,viv-pm2,gar-num,gar-imp,gar-pm2,tras-num,tras-imp,tras-pm2,Unnamed: 16,sector,v,loc-num,loc-imp,loc-pm2,nav-num,nav-imp,nav-pm2
,4,Provincia,16,País Vasco,20,Gipuzkoa,,,,,,,,,,,commercial,2013.0,647.0,116920.0,"1502,54",123.0,364890.0,"635,16"
,4,Provincia,16,País Vasco,48,Bizkaia,,,,,,,,,,,commercial,2013.0,1003.0,198188.0,"1885,70",107.0,780429.0,"945,90"
,4,Comunidad,17,La Rioja,98,LA RIOJA,,,,,,,,,,,commercial,2013.0,616.0,124647.0,"1188,50",63.0,117498.0,"326,30"
,4,Provincia,17,La Rioja,26,La Rioja,,,,,,,,,,,commercial,2013.0,616.0,124647.0,"1188,50",63.0,117498.0,"326,30"
,4,Comunidad,18,Ceuta,98,CEUTA,,,,,,,,,,,commercial,2013.0,28.0,142288.0,"1671,83",3.0,315000.0,"516,28"
,4,Provincia,18,Ceuta,51,Ceuta,,,,,,,,,,,commercial,2013.0,28.0,142288.0,"1671,83",3.0,315000.0,"516,28"
,4,Comunidad,19,Melilla,98,MELILLA,,,,,,,,,,,commercial,2013.0,24.0,129084.0,"1325,89",10.0,327125.0,"877,33"
,4,Provincia,19,Melilla,52,Melilla,,,,,,,,,,,commercial,2013.0,24.0,129084.0,"1325,89",10.0,327125.0,"877,33"
,1,Nacional,99,ESPAÑA,99,ESPAÑA,,,,,,,,,,,commercial,2014.0,29264.0,149729.0,"1299,11",6445.0,344079.0,"485,78"
,1,Comunidad,1,Andalucía,98,ANDALUCÍA,,,,,,,,,,,commercial,2014.0,4827.0,109733.0,"1092,18",1233.0,201778.0,"417,62"
,1,Provincia,1,Andalucía,4,Almería,,,,,,,,,,,commercial,2014.0,500.0,90412.0,"804,80",145.0,255261.0,"337,47"
,1,Provincia,1,Andalucía,11,Cádiz,,,,,,,,,,,commercial,2014.0,547.0,103730.0,"1171,77",138.0,231873.0,"404,34"
,1,Provincia,1,Andalucía,14,Córdoba,,,,,,,,,,,commercial,2014.0,385.0,87297.0,"1048,64",116.0,147541.0,"360,37"
,1,Provincia,1,Andalucía,18,Granada,,,,,,,,,,,commercial,2014.0,607.0,120188.0,"932,35",105.0,242158.0,"363,41"
,1,Provincia,1,Andalucía,21,Huelva,,,,,,,,,,,commercial,2014.0,267.0,113906.0,"920,83",57.0,154754.0,"350,67"
,1,Provincia,1,Andalucía,23,Jaén,,,,,,,,,,,commercial,2014.0,301.0,75752.0,"829,58",81.0,140458.0,"298,97"
,1,Provincia,1,Andalucía,29,Málaga,,,,,,,,,,,commercial,2014.0,1093.0,144632.0,"1485,34",165.0,318632.0,"797,40"
,1,Provincia,1,Andalucía,41,Sevilla,,,,,,,,,,,commercial,2014.0,1127.0,100497.0,"1027,08",426.0,152800.0,"389,42"
,1,Comunidad,2,Aragón,98,ARAGÓN,,,,,,,,,,,commercial,2014.0,791.0,166430.0,"1188,96",310.0,296409.0,"383,32"
,1,Provincia,2,Aragón,22,Huesca,,,,,,,,,,,commercial,2014.0,174.0,83355.0,"884,57",47.0,214512.0,"320,94"
,1,Provincia,2,Aragón,44,Teruel,,,,,,,,,,,commercial,2014.0,94.0,91315.0,"828,05",25.0,144156.0,"440,24"
,1,Provincia,2,Aragón,50,Zaragoza,,,,,,,,,,,commercial,2014.0,523.0,206550.0,"1350,05",238.0,324318.0,"392,76"
,1,Comunidad,3,Principado de Asturias,98,PRINCIPADO DE ASTURIAS,,,,,,,,,,,commercial,2014.0,632.0,126846.0,"1101,21",80.0,311416.0,"414,60"
,1,Provincia,3,Principado de Asturias,33,Asturias,,,,,,,,,,,commercial,2014.0,632.0,126846.0,"1101,21",80.0,311416.0,"414,60"
,1,Comunidad,4,Illes Balears,98,ILLES BALEARS,,,,,,,,,,,commercial,2014.0,680.0,190472.0,"1463,37",40.0,334854.0,"987,90"
,1,Provincia,4,Illes Balears,7,Illes Balears,,,,,,,,,,,commercial,2014.0,680.0,190472.0,"1463,37",40.0,334854.0,"987,90"
,1,Comunidad,5,Canarias,98,CANARIAS,,,,,,,,,,,commercial,2014.0,1319.0,138862.0,"1332,56",137.0,574303.0,"596,67"
,1,Provincia,5,Canarias,35,Las Palmas,,,,,,,,,,,commercial,2014.0,720.0,132639.0,"1428,07",77.0,390622.0,"615,30"
,1,Provincia,5,Canarias,38,Santa Cruz de Tenerife,,,,,,,,,,,commercial,2014.0,599.0,146381.0,"1217,16",60.0,781944.0,"575,60"
,1,Comunidad,6,Cantabria,98,CANTABRIA,,,,,,,,,,,commercial,2014.0,408.0,98555.0,"1443,91",82.0,247468.0,"512,58"
,1,Provincia,6,Cantabria,39,Cantabria,,,,,,,,,,,commercial,2014.0,408.0,98555.0,"1443,91",82.0,247468.0,"512,58"
,1,Comunidad,7,Castilla y León,98,CASTILLA Y LEÓN,,,,,,,,,,,commercial,2014.0,1622.0,115797.0,"1000,03",439.0,219066.0,"450,53"
,1,Provincia,7,Castilla y León,5,Ávila,,,,,,,,,,,commercial,2014.0,126.0,62800.0,"638,40",75.0,118248.0,"546,37"
,1,Provincia,7,Castilla y León,9,Burgos,,,,,,,,,,,commercial,2014.0,346.0,117260.0,"1031,25",84.0,176000.0,"592,17"
,1,Provincia,7,Castilla y León,24,León,,,,,,,,,,,commercial,2014.0,258.0,88454.0,"850,53",54.0,346091.0,"225,86"
,1,Provincia,7,Castilla y León,34,Palencia,,,,,,,,,,,commercial,2014.0,121.0,99581.0,"885,59",41.0,153018.0,"281,79"
,1,Provincia,7,Castilla y León,37,Salamanca,,,,,,,,,,,commercial,2014.0,194.0,141132.0,"1141,53",47.0,272540.0,"451,85"
,1,Provincia,7,Castilla y León,40,Segovia,,,,,,,,,,,commercial,2014.0,55.0,126683.0,"1027,10",17.0,190420.0,"394,52"
,1,Provincia,7,Castilla y León,42,Soria,,,,,,,,,,,commercial,2014.0,63.0,76735.0,"931,46",36.0,410116.0,"281,30"
,1,Provincia,7,Castilla y León,47,Valladolid,,,,,,,,,,,commercial,2014.0,373.0,139902.0,"1101,50",78.0,242814.0,"425,17"
,1,Provincia,7,Castilla y León,49,Zamora,,,,,,,,,,,commercial,2014.0,86.0,137861.0,"1215,19",0.0,0.0,"0,00"
,1,Comunidad,8,Castilla-La Mancha,98,CASTILLA-LA MANCHA,,,,,,,,,,,commercial,2014.0,937.0,102208.0,"810,06",630.0,270563.0,"338,71"
,1,Provincia,8,Castilla-La Mancha,2,Albacete,,,,,,,,,,,commercial,2014.0,222.0,111135.0,"923,67",185.0,95832.0,"275,22"
,1,Provincia,8,Castilla-La Mancha,13,Ciudad Real,,,,,,,,,,,commercial,2014.0,174.0,101635.0,"798,11",74.0,159728.0,"262,47"
,1,Provincia,8,Castilla-La Mancha,16,Cuenca,,,,,,,,,,,commercial,2014.0,65.0,112582.0,"964,46",46.0,158471.0,"296,26"
,1,Provincia,8,Castilla-La Mancha,19,Guadalajara,,,,,,,,,,,commercial,2014.0,164.0,128303.0,"828,64",138.0,386953.0,"381,64"
,1,Provincia,8,Castilla-La Mancha,45,Toledo,,,,,,,,,,,commercial,2014.0,312.0,79322.0,"694,87",187.0,246115.0,"343,97"
,1,Comunidad,9,Cataluña,98,CATALUÑA,,,,,,,,,,,commercial,2014.0,4613.0,178444.0,"1349,20",936.0,762956.0,"601,73"
,1,Provincia,9,Cataluña,8,Barcelona,,,,,,,,,,,commercial,2014.0,3338.0,203185.0,"1479,88",692.0,894093.0,"695,40"
,1,Provincia,9,Cataluña,17,Girona,,,,,,,,,,,commercial,2014.0,499.0,124148.0,"1233,00",198.0,350324.0,"478,31"
,1,Provincia,9,Cataluña,25,Lleida,,,,,,,,,,,commercial,2014.0,317.0,136377.0,"810,99",79.0,258652.0,"351,07"
,1,Provincia,9,Cataluña,43,Tarragona,,,,,,,,,,,commercial,2014.0,450.0,102977.0,"944,79",73.0,897044.0,"366,45"
,1,Comunidad,10,Comunitat Valenciana,98,COMUNITAT VALENCIANA,,,,,,,,,,,commercial,2014.0,3329.0,123754.0,"961,60",693.0,288238.0,"402,44"
,1,Provincia,10,Comunitat Valenciana,3,Alicante / Alacant,,,,,,,,,,,commercial,2014.0,1430.0,103260.0,"921,73",182.0,335999.0,"389,36"
,1,Provincia,10,Comunitat Valenciana,12,Castellón / Castelló,,,,,,,,,,,commercial,2014.0,402.0,78303.0,"797,82",153.0,188851.0,"363,14"
,1,Provincia,10,Comunitat Valenciana,46,Valencia / València,,,,,,,,,,,commercial,2014.0,1497.0,153594.0,"1040,00",358.0,328981.0,"433,75"
,1,Comunidad,11,Extremadura,98,EXTREMADURA,,,,,,,,,,,commercial,2014.0,435.0,92638.0,"766,90",221.0,106599.0,"267,31"
,1,Provincia,11,Extremadura,6,Badajoz,,,,,,,,,,,commercial,2014.0,259.0,94219.0,"751,45",129.0,104331.0,"262,92"
,1,Provincia,11,Extremadura,10,Cáceres,,,,,,,,,,,commercial,2014.0,176.0,90201.0,"790,72",92.0,110857.0,"275,56"
,1,Comunidad,12,Galicia,98,GALICIA,,,,,,,,,,,commercial,2014.0,1539.0,142383.0,"957,65",214.0,408222.0,"300,68"
,1,Provincia,12,Galicia,15,A Coruña,,,,,,,,,,,commercial,2014.0,633.0,98955.0,"938,75",98.0,348172.0,"320,82"
,1,Provincia,12,Galicia,27,Lugo,,,,,,,,,,,commercial,2014.0,194.0,81114.0,"951,97",32.0,398902.0,"410,45"
,1,Provincia,12,Galicia,32,Ourense,,,,,,,,,,,commercial,2014.0,202.0,110593.0,"769,41",21.0,530688.0,"260,96"
,1,Provincia,12,Galicia,36,Pontevedra,,,,,,,,,,,commercial,2014.0,510.0,229677.0,"1042,38",63.0,448453.0,"243,11"
,1,Comunidad,13,Comunidad de Madrid,98,COMUNIDAD DE MADRID,,,,,,,,,,,commercial,2014.0,3669.0,256303.0,"2198,26",690.0,350400.0,"726,10"
,1,Provincia,13,Comunidad de Madrid,28,Madrid,,,,,,,,,,,commercial,2014.0,3669.0,256303.0,"2198,26",690.0,350400.0,"726,10"
,1,Comunidad,14,Región de Murcia,98,REGIÓN DE MURCIA,,,,,,,,,,,commercial,2014.0,1038.0,117158.0,"910,16",226.0,192034.0,"277,77"
,1,Provincia,14,Región de Murcia,30,Murcia,,,,,,,,,,,commercial,2014.0,1038.0,117158.0,"910,16",226.0,192034.0,"277,77"
,1,Comunidad,15,C. Foral de Navarra,98,C. FORAL DE NAVARRA,,,,,,,,,,,commercial,2014.0,602.0,89298.0,"968,91",156.0,349155.0,"518,46"
,1,Provincia,15,C. Foral de Navarra,31,Navarra,,,,,,,,,,,commercial,2014.0,602.0,89298.0,"968,91",156.0,349155.0,"518,46"
,1,Comunidad,16,País Vasco,98,PAÍS VASCO,,,,,,,,,,,commercial,2014.0,2007.0,152214.0,"1792,06",278.0,535120.0,"802,65"
,1,Provincia,16,País Vasco,1,Araba / Álava,,,,,,,,,,,commercial,2014.0,227.0,116092.0,"1332,46",55.0,283417.0,"561,39"
,1,Provincia,16,País Vasco,20,Gipuzkoa,,,,,,,,,,,commercial,2014.0,656.0,173915.0,"1927,34",109.0,388558.0,"643,32"
,1,Provincia,16,País Vasco,48,Bizkaia,,,,,,,,,,,commercial,2014.0,1124.0,144527.0,"1785,36",114.0,716178.0,"991,09"
,1,Comunidad,17,La Rioja,98,LA RIOJA,,,,,,,,,,,commercial,2014.0,760.0,90126.0,"1028,88",64.0,172039.0,"335,30"
,1,Provincia,17,La Rioja,26,La Rioja,,,,,,,,,,,commercial,2014.0,760.0,90126.0,"1028,88",64.0,172039.0,"335,30"
,1,Comunidad,18,Ceuta,98,CEUTA,,,,,,,,,,,commercial,2014.0,29.0,120810.0,"1609,81",5.0,324000.0,"548,04"
,1,Provincia,18,Ceuta,51,Ceuta,,,,,,,,,,,commercial,2014.0,29.0,120810.0,"1609,81",5.0,324000.0,"548,04"
,1,Comunidad,19,Melilla,98,MELILLA,,,,,,,,,,,commercial,2014.0,27.0,143621.0,"1247,76",11.0,293000.0,"728,99"
,1,Provincia,19,Melilla,52,Melilla,,,,,,,,,,,commercial,2014.0,27.0,143621.0,"1247,76",11.0,293000.0,"728,99"
,2,Nacional,99,ESPAÑA,99,ESPAÑA,,,,,,,,,,,commercial,2014.0,29309.0,154485.0,"1327,63",6636.0,348527.0,"479,03"
,2,Comunidad,1,Andalucía,98,ANDALUCÍA,,,,,,,,,,,commercial,2014.0,4574.0,114961.0,"1112,93",1381.0,198718.0,"428,18"
,2,Provincia,1,Andalucía,4,Almería,,,,,,,,,,,commercial,2014.0,463.0,86874.0,"772,95",149.0,245416.0,"346,36"
,2,Provincia,1,Andalucía,11,Cádiz,,,,,,,,,,,commercial,2014.0,582.0,100756.0,"1106,87",132.0,229811.0,"393,18"
,2,Provincia,1,Andalucía,14,Córdoba,,,,,,,,,,,commercial,2014.0,379.0,100105.0,"1065,80",138.0,157365.0,"393,76"
,2,Provincia,1,Andalucía,18,Granada,,,,,,,,,,,commercial,2014.0,612.0,127048.0,"976,68",116.0,211404.0,"362,47"
,2,Provincia,1,Andalucía,21,Huelva,,,,,,,,,,,commercial,2014.0,197.0,131637.0,"1030,20",147.0,97019.0,"428,99"
,2,Provincia,1,Andalucía,23,Jaén,,,,,,,,,,,commercial,2014.0,283.0,68240.0,"816,27",98.0,182532.0,"296,47"
,2,Provincia,1,Andalucía,29,Málaga,,,,,,,,,,,commercial,2014.0,1097.0,148541.0,"1511,06",189.0,288967.0,"739,33"
,2,Provincia,1,Andalucía,41,Sevilla,,,,,,,,,,,commercial,2014.0,961.0,110380.0,"1058,72",412.0,190530.0,"409,18"
,2,Comunidad,2,Aragón,98,ARAGÓN,,,,,,,,,,,commercial,2014.0,774.0,165850.0,"1155,90",296.0,217709.0,"370,66"
,2,Provincia,2,Aragón,22,Huesca,,,,,,,,,,,commercial,2014.0,200.0,86507.0,"831,07",39.0,204423.0,"316,26"
,2,Provincia,2,Aragón,44,Teruel,,,,,,,,,,,commercial,2014.0,88.0,80267.0,"801,86",19.0,225821.0,"480,77"
,2,Provincia,2,Aragón,50,Zaragoza,,,,,,,,,,,commercial,2014.0,486.0,214270.0,"1354,73",238.0,220151.0,"374,74"
,2,Comunidad,3,Principado de Asturias,98,PRINCIPADO DE ASTURIAS,,,,,,,,,,,commercial,2014.0,708.0,122286.0,"1069,46",105.0,362646.0,"390,10"
,2,Provincia,3,Principado de Asturias,33,Asturias,,,,,,,,,,,commercial,2014.0,708.0,122286.0,"1069,46",105.0,362646.0,"390,10"
,2,Comunidad,4,Illes Balears,98,ILLES BALEARS,,,,,,,,,,,commercial,2014.0,740.0,199449.0,"1467,53",47.0,353355.0,"949,20"
,2,Provincia,4,Illes Balears,7,Illes Balears,,,,,,,,,,,commercial,2014.0,740.0,199449.0,"1467,53",47.0,353355.0,"949,20"
,2,Comunidad,5,Canarias,98,CANARIAS,,,,,,,,,,,commercial,2014.0,1474.0,142910.0,"1326,47",139.0,595408.0,"585,51"
,2,Provincia,5,Canarias,35,Las Palmas,,,,,,,,,,,commercial,2014.0,795.0,133666.0,"1422,22",84.0,514338.0,"599,01"
,2,Provincia,5,Canarias,38,Santa Cruz de Tenerife,,,,,,,,,,,commercial,2014.0,679.0,155148.0,"1199,70",55.0,705302.0,"567,21"
,2,Comunidad,6,Cantabria,98,CANTABRIA,,,,,,,,,,,commercial,2014.0,388.0,132900.0,"1525,34",89.0,239859.0,"434,04"
,2,Provincia,6,Cantabria,39,Cantabria,,,,,,,,,,,commercial,2014.0,388.0,132900.0,"1525,34",89.0,239859.0,"434,04"
,2,Comunidad,7,Castilla y León,98,CASTILLA Y LEÓN,,,,,,,,,,,commercial,2014.0,1562.0,123142.0,"1008,33",445.0,216618.0,"435,85"
,2,Provincia,7,Castilla y León,5,Ávila,,,,,,,,,,,commercial,2014.0,116.0,71279.0,"619,61",74.0,97458.0,"558,52"
,2,Provincia,7,Castilla y León,9,Burgos,,,,,,,,,,,commercial,2014.0,286.0,112732.0,"1119,43",80.0,218176.0,"615,51"
,2,Provincia,7,Castilla y León,24,León,,,,,,,,,,,commercial,2014.0,270.0,89315.0,"859,73",62.0,427705.0,"245,17"
,2,Provincia,7,Castilla y León,34,Palencia,,,,,,,,,,,commercial,2014.0,112.0,205347.0,"884,21",40.0,134175.0,"263,52"
,2,Provincia,7,Castilla y León,37,Salamanca,,,,,,,,,,,commercial,2014.0,188.0,136015.0,"1100,93",51.0,234056.0,"420,12"
,2,Provincia,7,Castilla y León,40,Segovia,,,,,,,,,,,commercial,2014.0,53.0,110633.0,"1101,46",18.0,143864.0,"363,49"
,2,Provincia,7,Castilla y León,42,Soria,,,,,,,,,,,commercial,2014.0,66.0,67404.0,"822,30",42.0,268393.0,"301,43"
,2,Provincia,7,Castilla y León,47,Valladolid,,,,,,,,,,,commercial,2014.0,363.0,144221.0,"1091,70",69.0,278823.0,"365,82"
,2,Provincia,7,Castilla y León,49,Zamora,,,,,,,,,,,commercial,2014.0,108.0,150519.0,"1262,90",0.0,0.0,"0,00"
,2,Comunidad,8,Castilla-La Mancha,98,CASTILLA-LA MANCHA,,,,,,,,,,,commercial,2014.0,833.0,106558.0,"828,72",565.0,311408.0,"317,37"
,2,Provincia,8,Castilla-La Mancha,2,Albacete,,,,,,,,,,,commercial,2014.0,226.0,114234.0,"945,97",133.0,138180.0,"286,88"
,2,Provincia,8,Castilla-La Mancha,13,Ciudad Real,,,,,,,,,,,commercial,2014.0,176.0,103838.0,"795,35",89.0,154815.0,"265,94"
,2,Provincia,8,Castilla-La Mancha,16,Cuenca,,,,,,,,,,,commercial,2014.0,62.0,99333.0,"856,16",43.0,139148.0,"270,19"
,2,Provincia,8,Castilla-La Mancha,19,Guadalajara,,,,,,,,,,,commercial,2014.0,131.0,102949.0,"821,41",124.0,424390.0,"338,17"
,2,Provincia,8,Castilla-La Mancha,45,Toledo,,,,,,,,,,,commercial,2014.0,238.0,105078.0,"734,70",176.0,343857.0,"334,20"
,2,Comunidad,9,Cataluña,98,CATALUÑA,,,,,,,,,,,commercial,2014.0,4644.0,188103.0,"1373,47",968.0,813434.0,"593,39"
,2,Provincia,9,Cataluña,8,Barcelona,,,,,,,,,,,commercial,2014.0,3386.0,214190.0,"1508,63",717.0,959264.0,"681,23"
,2,Provincia,9,Cataluña,17,Girona,,,,,,,,,,,commercial,2014.0,493.0,124292.0,"1218,90",214.0,332528.0,"424,00"
,2,Provincia,9,Cataluña,25,Lleida,,,,,,,,,,,commercial,2014.0,318.0,144384.0,"805,68",64.0,224832.0,"350,30"
,2,Provincia,9,Cataluña,43,Tarragona,,,,,,,,,,,commercial,2014.0,438.0,107185.0,"951,96",79.0,738859.0,"375,56"
,2,Comunidad,10,Comunitat Valenciana,98,COMUNITAT VALENCIANA,,,,,,,,,,,commercial,2014.0,3417.0,122854.0,"958,55",709.0,272320.0,"395,20"
,2,Provincia,10,Comunitat Valenciana,3,Alicante / Alacant,,,,,,,,,,,commercial,2014.0,1452.0,112201.0,"981,74",186.0,338835.0,"381,74"
,2,Provincia,10,Comunitat Valenciana,12,Castellón / Castelló,,,,,,,,,,,commercial,2014.0,398.0,89572.0,"805,68",155.0,150029.0,"357,20"
,2,Provincia,10,Comunitat Valenciana,46,Valencia / València,,,,,,,,,,,commercial,2014.0,1567.0,141166.0,"979,98",368.0,318692.0,"428,78"
,2,Comunidad,11,Extremadura,98,EXTREMADURA,,,,,,,,,,,commercial,2014.0,450.0,92768.0,"803,37",222.0,118031.0,"254,35"
,2,Provincia,11,Extremadura,6,Badajoz,,,,,,,,,,,commercial,2014.0,276.0,95706.0,"812,21",130.0,125849.0,"275,92"
,2,Provincia,11,Extremadura,10,Cáceres,,,,,,,,,,,commercial,2014.0,174.0,87886.0,"788,67",92.0,101572.0,"208,94"
,2,Comunidad,12,Galicia,98,GALICIA,,,,,,,,,,,commercial,2014.0,1476.0,122585.0,"971,41",210.0,470139.0,"316,34"
,2,Provincia,12,Galicia,15,A Coruña,,,,,,,,,,,commercial,2014.0,638.0,102017.0,"994,28",86.0,476243.0,"312,41"
,2,Provincia,12,Galicia,27,Lugo,,,,,,,,,,,commercial,2014.0,190.0,90588.0,"978,82",34.0,389315.0,"360,24"
,2,Provincia,12,Galicia,32,Ourense,,,,,,,,,,,commercial,2014.0,166.0,154598.0,"871,72",15.0,655838.0,"301,98"
,2,Provincia,12,Galicia,36,Pontevedra,,,,,,,,,,,commercial,2014.0,482.0,155641.0,"960,74",75.0,481058.0,"301,05"
,2,Comunidad,13,Comunidad de Madrid,98,COMUNIDAD DE MADRID,,,,,,,,,,,commercial,2014.0,3877.0,263990.0,"2294,04",690.0,390469.0,"723,03"
,2,Provincia,13,Comunidad de Madrid,28,Madrid,,,,,,,,,,,commercial,2014.0,3877.0,263990.0,"2294,04",690.0,390469.0,"723,03"
,2,Comunidad,14,Región de Murcia,98,REGIÓN DE MURCIA,,,,,,,,,,,commercial,2014.0,976.0,108264.0,"918,36",232.0,193315.0,"274,08"
,2,Provincia,14,Región de Murcia,30,Murcia,,,,,,,,,,,commercial,2014.0,976.0,108264.0,"918,36",232.0,193315.0,"274,08"
,2,Comunidad,15,C. Foral de Navarra,98,C. FORAL DE NAVARRA,,,,,,,,,,,commercial,2014.0,635.0,91090.0,"985,22",184.0,347490.0,"521,06"
,2,Provincia,15,C. Foral de Navarra,31,Navarra,,,,,,,,,,,commercial,2014.0,635.0,91090.0,"985,22",184.0,347490.0,"521,06"
,2,Comunidad,16,País Vasco,98,PAÍS VASCO,,,,,,,,,,,commercial,2014.0,1995.0,149107.0,"1728,14",276.0,467296.0,"812,51"
,2,Provincia,16,País Vasco,1,Araba / Álava,,,,,,,,,,,commercial,2014.0,241.0,111755.0,"1333,26",58.0,282468.0,"479,58"
,2,Provincia,16,País Vasco,20,Gipuzkoa,,,,,,,,,,,commercial,2014.0,663.0,170496.0,"1900,65",113.0,387469.0,"678,38"
,2,Provincia,16,País Vasco,48,Bizkaia,,,,,,,,,,,commercial,2014.0,1091.0,142069.0,"1688,30",105.0,582826.0,"1012,22"
,2,Comunidad,17,La Rioja,98,LA RIOJA,,,,,,,,,,,commercial,2014.0,733.0,94231.0,"1020,90",59.0,217566.0,"352,35"
,2,Provincia,17,La Rioja,26,La Rioja,,,,,,,,,,,commercial,2014.0,733.0,94231.0,"1020,90",59.0,217566.0,"352,35"
,2,Comunidad,18,Ceuta,98,CEUTA,,,,,,,,,,,commercial,2014.0,27.0,165361.0,"1619,36",5.0,354000.0,"556,54"
,2,Provincia,18,Ceuta,51,Ceuta,,,,,,,,,,,commercial,2014.0,27.0,165361.0,"1619,36",5.0,354000.0,"556,54"
,2,Comunidad,19,Melilla,98,MELILLA,,,,,,,,,,,commercial,2014.0,26.0,126002.0,"1336,03",14.0,267714.0,"699,46"
,2,Provincia,19,Melilla,52,Melilla,,,,,,,,,,,commercial,2014.0,26.0,126002.0,"1336,03",14.0,267714.0,"699,46"
,3,Nacional,99,ESPAÑA,99,ESPAÑA,,,,,,,,,,,commercial,2014.0,30030.0,158361.0,"1330,69",7018.0,370728.0,"471,37"
,3,Comunidad,1,Andalucía,98,ANDALUCÍA,,,,,,,,,,,commercial,2014.0,4705.0,113501.0,"1106,51",1436.0,190252.0,"438,91"
,3,Provincia,1,Andalucía,4,Almería,,,,,,,,,,,commercial,2014.0,451.0,87207.0,"754,92",101.0,301140.0,"360,72"
,3,Provincia,1,Andalucía,11,Cádiz,,,,,,,,,,,commercial,2014.0,628.0,101130.0,"1095,87",199.0,167943.0,"408,98"
,3,Provincia,1,Andalucía,14,Córdoba,,,,,,,,,,,commercial,2014.0,393.0,98506.0,"1043,56",124.0,149808.0,"409,08"
,3,Provincia,1,Andalucía,18,Granada,,,,,,,,,,,commercial,2014.0,589.0,96068.0,"1007,96",109.0,229590.0,"406,95"
,3,Provincia,1,Andalucía,21,Huelva,,,,,,,,,,,commercial,2014.0,208.0,161723.0,"1069,92",156.0,96885.0,"426,67"
,3,Provincia,1,Andalucía,23,Jaén,,,,,,,,,,,commercial,2014.0,290.0,80813.0,"795,98",113.0,153651.0,"305,47"
,3,Provincia,1,Andalucía,29,Málaga,,,,,,,,,,,commercial,2014.0,1216.0,146009.0,"1441,34",183.0,289199.0,"735,55"
,3,Provincia,1,Andalucía,41,Sevilla,,,,,,,,,,,commercial,2014.0,930.0,108514.0,"1050,38",451.0,181426.0,"407,35"
,3,Comunidad,2,Aragón,98,ARAGÓN,,,,,,,,,,,commercial,2014.0,847.0,161136.0,"1128,87",340.0,319499.0,"369,08"
,3,Provincia,2,Aragón,22,Huesca,,,,,,,,,,,commercial,2014.0,229.0,91266.0,"851,93",54.0,256892.0,"332,79"
,3,Provincia,2,Aragón,44,Teruel,,,,,,,,,,,commercial,2014.0,86.0,78585.0,"802,11",26.0,219485.0,"526,09"
,3,Provincia,2,Aragón,50,Zaragoza,,,,,,,,,,,commercial,2014.0,532.0,204542.0,"1300,86",260.0,347695.0,"368,13"
,3,Comunidad,3,Principado de Asturias,98,PRINCIPADO DE ASTURIAS,,,,,,,,,,,commercial,2014.0,700.0,116478.0,"1087,91",104.0,366744.0,"390,87"
,3,Provincia,3,Principado de Asturias,33,Asturias,,,,,,,,,,,commercial,2014.0,700.0,116478.0,"1087,91",104.0,366744.0,"390,87"
,3,Comunidad,4,Illes Balears,98,ILLES BALEARS,,,,,,,,,,,commercial,2014.0,840.0,198924.0,"1456,34",52.0,422797.0,"995,19"
,3,Provincia,4,Illes Balears,7,Illes Balears,,,,,,,,,,,commercial,2014.0,840.0,198924.0,"1456,34",52.0,422797.0,"995,19"
,3,Comunidad,5,Canarias,98,CANARIAS,,,,,,,,,,,commercial,2014.0,1483.0,144705.0,"1383,20",150.0,603820.0,"592,74"
,3,Provincia,5,Canarias,35,Las Palmas,,,,,,,,,,,commercial,2014.0,770.0,138527.0,"1543,46",98.0,543706.0,"615,16"
,3,Provincia,5,Canarias,38,Santa Cruz de Tenerife,,,,,,,,,,,commercial,2014.0,713.0,151861.0,"1197,58",52.0,702189.0,"556,06"
,3,Comunidad,6,Cantabria,98,CANTABRIA,,,,,,,,,,,commercial,2014.0,435.0,165946.0,"1664,08",95.0,300186.0,"467,46"
,3,Provincia,6,Cantabria,39,Cantabria,,,,,,,,,,,commercial,2014.0,435.0,165946.0,"1664,08",95.0,300186.0,"467,46"
,3,Comunidad,7,Castilla y León,98,CASTILLA Y LEÓN,,,,,,,,,,,commercial,2014.0,1606.0,126683.0,"1017,81",474.0,205608.0,"363,28"
,3,Provincia,7,Castilla y León,5,Ávila,,,,,,,,,,,commercial,2014.0,132.0,62301.0,"564,13",67.0,82739.0,"307,25"
,3,Provincia,7,Castilla y León,9,Burgos,,,,,,,,,,,commercial,2014.0,273.0,110775.0,"1114,99",79.0,223083.0,"461,04"
,3,Provincia,7,Castilla y León,24,León,,,,,,,,,,,commercial,2014.0,259.0,95111.0,"854,84",71.0,356452.0,"246,65"
,3,Provincia,7,Castilla y León,34,Palencia,,,,,,,,,,,commercial,2014.0,119.0,182260.0,"932,76",41.0,151266.0,"251,49"
,3,Provincia,7,Castilla y León,37,Salamanca,,,,,,,,,,,commercial,2014.0,196.0,131605.0,"1138,19",57.0,191728.0,"414,03"
,3,Provincia,7,Castilla y León,40,Segovia,,,,,,,,,,,commercial,2014.0,55.0,130053.0,"1249,06",29.0,145982.0,"337,98"
,3,Provincia,7,Castilla y León,42,Soria,,,,,,,,,,,commercial,2014.0,73.0,74050.0,"854,06",42.0,207875.0,"319,56"
,3,Provincia,7,Castilla y León,47,Valladolid,,,,,,,,,,,commercial,2014.0,394.0,164782.0,"1125,22",77.0,270700.0,"372,82"
